bitcoin 	Internet archive continues to accept and expand accepting crypto for donations (now it's taking BTC, BCH, ZEC, ETH). Donation link here: https:// archive.org/donate/bitcoin .php … https:// twitter.com/internetarchiv e/status/959640651024314368 …	VitalikButerin	1804	542	2018-02-06 08:26:06	960776599795879936	https://twitter.com/VitalikButerin/status/960776599795879936			
bitcoin 	.. Yes I am making 5-8% a day in my LONG SPX in BITCOIN account.. LOL.. https:// twitter.com/JustinWolfers/ status/960658520281554945 …	Bamabroker	29	2	2018-02-06 13:28:18	960852651809431552	https://twitter.com/Bamabroker/status/960852651809431552			
	And yes that is the ECB..	Bamabroker	8	0	2018-02-06 13:26:25	960852177181990912	https://twitter.com/Bamabroker/status/960852177181990912			
	https:// twitter.com/joefriday_714/ status/960849521851772930 …	Bamabroker	14	0	2018-02-06 13:21:51	960851028257230848	https://twitter.com/Bamabroker/status/960851028257230848			
	https:// twitter.com/SamanthaLaDuc/ status/960844675862138883 …	Bamabroker	18	0	2018-02-06 13:18:19	960850136845963264	https://twitter.com/Bamabroker/status/960850136845963264			
	Yes.. 95% https:// twitter.com/MaxPowerDoe/st atus/960849216892481536 …	Bamabroker	23	1	2018-02-06 13:17:08	960849843152240641	https://twitter.com/Bamabroker/status/960849843152240641			
	in a crisis... most funds... sell what is not down much and hold losers.. OIL is VERY vulnerable here..	Bamabroker	19	2	2018-02-06 13:16:27	960849667054546944	https://twitter.com/Bamabroker/status/960849667054546944			
	On oil.. - #SELLWHATYOUCAN ... https:// twitter.com/Bamabroker/sta tus/960712868198080513 …	Bamabroker	10	2	2018-02-06 13:15:21	960849393049133056	https://twitter.com/Bamabroker/status/960849393049133056		#SELLWHATYOUCAN	
	BEST ADVICE TODAY.. unless your a seasoned VET... I would not be trading this... and for sure not OTM options.. most are too new to these type moves and fear will CRUSH their plans... stand aside... unless you know risk.. which is ANY trade is a TOTAL bust possible..	Bamabroker	47	7	2018-02-06 13:11:18	960848373346684929	https://twitter.com/Bamabroker/status/960848373346684929			
	Hard to say a number.. we are moving 100 an hour on SPX... but I think low will be around Feb 19th area.. My guess is back at todays lows where ever they are... https:// twitter.com/calgarybarb2/s tatus/960847272094334976 …	Bamabroker	14	0	2018-02-06 13:08:44	960847727734247425	https://twitter.com/Bamabroker/status/960847727734247425			
	While everyone now starts to move to doomsday.. I would remind.. I was calling for an 8% drop in FEB after meltup to start year.. The call was BUY the down FEB move for the start of a summer rally before Bear Markets starts this summer.. thats my Plan.. LONG INTO SUMMER SOON https:// twitter.com/Bamabroker/sta tus/947835165266665472 …	Bamabroker	56	7	2018-02-06 13:05:30	960846911988224000	https://twitter.com/Bamabroker/status/960846911988224000			
	"This is called ""a lot of new traders... BUST their first account"" it was always coming... part of learning markets and be success long term is learning to manage risk and NOTHING is ever a FREE MONEY MARKET LONG https:// twitter.com/Bamabroker/sta tus/960845635460182016 …"	Bamabroker	23	2	2018-02-06 13:02:05	960846052625731584	https://twitter.com/Bamabroker/status/960846052625731584			
	On a postive notes.. If you have relentless push SPX and said over and over and over... NO down days ever again... its FREE MONEY markets.... you still up 2-3% since Last March... congrats	Bamabroker	14	1	2018-02-06 13:00:25	960845635460182016	https://twitter.com/Bamabroker/status/960845635460182016			
	And there is the ECB... man I am on fire here.. https:// twitter.com/Bamabroker/sta tus/960841670450450432 …	Bamabroker	18	1	2018-02-06 12:58:05	960845046156333057	https://twitter.com/Bamabroker/status/960845046156333057			
	Let me get this straight... so in Jan... when BA was saying 15-20% growth this year and stock was on pace for a 250% gain for 2018.. that was REAL.. but now this is just all computers... just wow.... https:// twitter.com/CNBC/status/96 0843956476051457 …	Bamabroker	23	2	2018-02-06 12:57:18	960844851049910272	https://twitter.com/Bamabroker/status/960844851049910272			
	to be fair it was 4-5B a few days back... but yes I get your point.. Clearly different..	Bamabroker	6	0	2018-02-06 12:54:46	960844211204575232	https://twitter.com/Bamabroker/status/960844211204575232			
	https:// twitter.com/Quarry_Rock/st atus/960843783406571520 …	Bamabroker	11	1	2018-02-06 12:53:50	960843977141440514	https://twitter.com/Bamabroker/status/960843977141440514			
	Well it would have been wise to point out the risk a few weeks ago.. tell people to sell stocks..move to cash... risk at 80 year highs.. RSI highest since 1929.. yet most just keep saying buy stocks.. rates don't matter.... now its all spilt milk and too late https:// twitter.com/jimcramer/stat us/960842366935552000 …	Bamabroker	32	3	2018-02-06 12:50:07	960843043057356800	https://twitter.com/Bamabroker/status/960843043057356800			
bitcoin 	there is 1000% Central bank involvement here... while you may not like it... its what keeps the system going and why I warned 10000 times.. The first crisis comes and fear.. NO one is behind bitcoin... it goes to ZERO... scam is over..	Bamabroker	23	2	2018-02-06 12:46:02	960842014651764737	https://twitter.com/Bamabroker/status/960842014651764737			
	Lets keep this VERY simple.. VERY... The BOJ is now involved here.. BEYOND obvious... The ECB is about too.. once ECB steps in... dollar rips 2 points..	Bamabroker	27	5	2018-02-06 12:44:40	960841670450450432	https://twitter.com/Bamabroker/status/960841670450450432			
	its ALREADY HAPPENED... its not some stupid.. it may happen down the road... the SAFE HAVEN TRADE PLAYED OUT.. the moves WERE made.. prices now are the results of that... come on...	Bamabroker	12	1	2018-02-06 12:42:29	960841120426192896	https://twitter.com/Bamabroker/status/960841120426192896			
	"if after we were never ever going to have another down day again.. to ""stuff bad may start happening'... so people even realize how much sentiment and fear effects their logic.?"	Bamabroker	12	0	2018-02-06 12:40:54	960840723007451137	https://twitter.com/Bamabroker/status/960840723007451137			
	"One strange comment I keep reading "" gold could start to see money flow into safe assets plays soon""... So let me get this straight.. after 10 days ago the ""Dow would Never go down again""...now Dow is down 3000 points and as ""starts to go bad... gold could benefit""... good lord."	Bamabroker	23	0	2018-02-06 12:39:23	960840339325104128	https://twitter.com/Bamabroker/status/960840339325104128			
	I know what it will do... go to zero... like its doing..	Bamabroker	7	0	2018-02-06 05:33:27	960733151604731905	https://twitter.com/Bamabroker/status/960733151604731905			
	Keep Tuesday simple... if your a seller in the AM.. your a rookie trader.. if your a buyer,.. your a pro.. been at this a while... I am going to be a WHALE buyer in AM.. if futures stay down here	Bamabroker	93	13	2018-02-06 05:31:56	960732770669645824	https://twitter.com/Bamabroker/status/960732770669645824			
	https:// twitter.com/CNBC/status/96 0706723869810688 …	Bamabroker	11	4	2018-02-06 05:30:17	960732352954732544	https://twitter.com/Bamabroker/status/960732352954732544			
	loses are way way worse than you screen shots says.. from close..	Bamabroker	3	0	2018-02-06 05:29:49	960732238018117632	https://twitter.com/Bamabroker/status/960732238018117632			
	actually they are down a LOT more.. DOW fair value is like 300.. its over a 1000 DOWN NOW... SPX 100..	Bamabroker	1	0	2018-02-06 05:29:13	960732084460572673	https://twitter.com/Bamabroker/status/960732084460572673			
	Who cares... 5k break is next... utter garbage.. no one wants to own fake made up coins in times of crisis when there is NO one to stand behind them ,,, https:// twitter.com/RampCapitalLLC /status/960730789272018945 …	Bamabroker	28	5	2018-02-06 05:25:29	960731144554676224	https://twitter.com/Bamabroker/status/960731144554676224			
	Man am I excited about Tuesday.. wished I would have held shorts one more night.. but SUPER excited to buy some longs Tuesday when chaser get blown out in AM when all their stops go off... I will be the proud new owner on much of those shares in AM...	Bamabroker	54	6	2018-02-06 05:22:50	960730481586266117	https://twitter.com/Bamabroker/status/960730481586266117			
	of course they are.. I will be buying Tuesday.. after selling 2 weeks ago.. https:// twitter.com/Vtradez/status /960724015068282881 …	Bamabroker	20	3	2018-02-06 05:18:55	960729495048245249	https://twitter.com/Bamabroker/status/960729495048245249			
	https:// twitter.com/kpak82/status/ 960714080511234049 …	Bamabroker	33	1	2018-02-06 04:37:24	960719044570746880	https://twitter.com/Bamabroker/status/960719044570746880			
	I think Oil may lock up soon... https:// twitter.com/joefriday_714/ status/960634509267034118 …	Bamabroker	9	0	2018-02-06 04:29:08	960716963688472577	https://twitter.com/Bamabroker/status/960716963688472577			
	dow	Bamabroker	2	0	2018-02-06 04:25:42	960716100941045760	https://twitter.com/Bamabroker/status/960716100941045760			
	how is 3000+ DOW points for a side effect... to be VERY clear.. this was caused by a dollar that dropped to fast and FED not hiking fast enough.. That is what caused this.. https:// twitter.com/Bamabroker/sta tus/959148294361567232 …	Bamabroker	34	9	2018-02-06 04:20:42	960714842020765696	https://twitter.com/Bamabroker/status/960714842020765696			
	corrected	Bamabroker	4	0	2018-02-06 04:17:14	960713971383889921	https://twitter.com/Bamabroker/status/960713971383889921			
	"""few weeks away"".. sorry.. SPX low later FEB.. another leg down after we rally 800-1000 from Tuesday AM panic low"	Bamabroker	30	3	2018-02-06 04:13:44	960713088650670081	https://twitter.com/Bamabroker/status/960713088650670081			
	Few thought here tonight.. SPX will bounce HARD starting Tuesday.. but real low is likely a few weeks ago.. oil could LOCK UP SOON.. sell what you can moment.. would not be surprised to see 60-61 in 24 hours.. Love natty long into April.. Best 3 week trade now.. SHORT GOLD	Bamabroker	54	10	2018-02-06 04:12:51	960712868198080513	https://twitter.com/Bamabroker/status/960712868198080513			
	stick around till Feb 20th	Bamabroker	3	0	2018-02-06 04:10:22	960712243594825734	https://twitter.com/Bamabroker/status/960712243594825734			
	SPX down 200 and problem solved.. lesson #1 to new traders not having fun now.. NEVER IGNORE CREDIT MARKETS https:// twitter.com/Bamabroker/sta tus/959437178777604096 …	Bamabroker	39	3	2018-02-06 04:08:51	960711861565083648	https://twitter.com/Bamabroker/status/960711861565083648		#1	
	https:// twitter.com/Bamabroker/sta tus/959398119086723072 …	Bamabroker	32	3	2018-02-06 04:07:33	960711535944523777	https://twitter.com/Bamabroker/status/960711535944523777			
	@dwyerstrategy Thanks BOND MARKET... you did that job.. A+ https:// twitter.com/Bamabroker/sta tus/958312392131301377 …	Bamabroker	2	0	2018-02-06 04:05:12	960710941141737472	https://twitter.com/Bamabroker/status/960710941141737472			@dwyerstrategy
	This is getting fairly serious now..	Bamabroker	50	5	2018-02-06 04:03:26	960710497132797952	https://twitter.com/Bamabroker/status/960710497132797952			
	"If you scroll back and read that feed two Fridays ago.. it was just sickening.. everyone was ""SPX is bullish as FUCK and anyone short is crazy.. SPX 3500 in weeks""... most one sided view ever.. hence why SPX just crashed.. https:// twitter.com/Bamabroker/sta tus/960710022098575361 …"	Bamabroker	18	2	2018-02-06 04:02:50	960710348142792704	https://twitter.com/Bamabroker/status/960710348142792704			
bitcoin 	"At some point soon you have to feel for mom and pop investors... first scammed by bitcoin and blockchain stock scam.. (worse scam ever) and now crushed by ""SPX will never go down again "" narrative 10 days ago.."	Bamabroker	58	9	2018-02-06 04:01:33	960710022098575361	https://twitter.com/Bamabroker/status/960710022098575361			
	Have a great night all.. not asking for this to make sense to anyone... just laying out what markets told me was coming.. don't really care if that makes sense or not..	Bamabroker	39	0	2018-02-06 02:01:26	960679795670573056	https://twitter.com/Bamabroker/status/960679795670573056			
	"would lead to a possible MAJOR gold crash... yes.. if all the things happen.. that will cause a MAJOR gold crash... you can write in the ""reason"" after the fact.. but so far its very clear everything has gone to plan... and this should lead to a major metals crash.."	Bamabroker	27	3	2018-02-06 02:00:13	960679487678623745	https://twitter.com/Bamabroker/status/960679487678623745			
	Last post tonight but food for thought... I laid out very clearly that DOW was likely to be down 1000 today.. That TLT would bottom and German Bunds rates TOP today... days ago.. I also laid out very very very clearly in my Sunday update.. that those chains of events if happen.	Bamabroker	43	2	2018-02-06 01:58:49	960679136833490946	https://twitter.com/Bamabroker/status/960679136833490946			
	not sure what is the best way yet... may just have to see where spreads are tighter in AM..	Bamabroker	9	0	2018-02-06 01:55:39	960678341983555584	https://twitter.com/Bamabroker/status/960678341983555584			
	Again... expect a lower open in AM... and a HUGE FACE RIP RALLY.. I have no idea how I am going to trade this... spreads are insane here... and will be harder to trade than the crash I nailed here..	Bamabroker	32	3	2018-02-06 01:55:01	960678181434003457	https://twitter.com/Bamabroker/status/960678181434003457			
	500M in loses before lawsuits.. officially..	Bamabroker	5	0	2018-02-06 01:53:28	960677790608711680	https://twitter.com/Bamabroker/status/960677790608711680			
	congrats man..	Bamabroker	3	0	2018-02-06 01:43:34	960675301377355780	https://twitter.com/Bamabroker/status/960675301377355780			
	Because its INFLATION and RISING RATES THAT CAUSED THE SPX CRASH and the FIX TO MARKETS IS HIGHER DOLLAR AND LOWER RATES... HIGHER DOLLAR IS NOT BULLISH GOLD. period.. https:// twitter.com/WarrenPuffett9 /status/960670453030359040 …	Bamabroker	35	5	2018-02-06 01:26:08	960670910981210113	https://twitter.com/Bamabroker/status/960670910981210113			
